mapping_id,claim_a_id,claim_b_id,categoria,contradiccion_interna,confianza,cita_v41,ubicacion_v41,cita_spec,ubicacion_spec,accion_propuesta,locus_objetivo,observaciones
M-00851,,CB-00191,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Q4 'Mejorar mi estética corporal' → Pesas individual: Hipertrofia | Aeróbico individual: HIIT,spec Rule 38 map,Add to v4.2: Q4 'Mejorar mi estética corporal' → Pesas individual: Hipertrofia | Aeróbico individual: HIIT,Rule 38 + Part 3 mapping,NUEVA via node T26; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00852,,CB-00192,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Q4 'Ganar fuerza' → Pesas individual: Fuerza + Potencia | Aeróbico individual: MICT (aerobic base),spec Rule 38 map,Add to v4.2: Q4 'Ganar fuerza' → Pesas individual: Fuerza + Potencia | Aeróbico individual: MICT (aerobic base),Rule 38 + Part 3 mapping,NUEVA via node T26; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00853,,CB-00193,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Q4 'Mejorar condición y aguante' → Pesas individual: Resistencia muscular | Aeróbico individual: MICT + HIIT,spec Rule 38 map,Add to v4.2: Q4 'Mejorar condición y aguante' → Pesas individual: Resistencia muscular | Aeróbico individual: MICT + HIIT,Rule 38 + Part 3 mapping,NUEVA via node T26; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00854,,CB-00194,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"Q4 'Recuperarme de una lesión o dolor' → Pesas individual: Resistencia muscular (light, supervised) | Aeróbico individual: LISS",spec Rule 38 map,"Add to v4.2: Q4 'Recuperarme de una lesión o dolor' → Pesas individual: Resistencia muscular (light, supervised) | Aeróbico individua",Rule 38 + Part 3 mapping,NUEVA via node T26; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00855,,CB-00195,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"If Q4 has two selections (allowed up to 2), the recommended set is the union of both rows, deduplicated.",spec Rule 38 map,"Add to v4.2: If Q4 has two selections (allowed up to 2), the recommended set is the union of both rows, deduplicated.",Rule 38 + Part 3 mapping,NUEVA via node T26; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00856,,CB-00197,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Individual club page': Q15 and Q16 omitted entirely. Count drops by 2 for this entry path.,spec Rule 20,Add to v4.2: Landing 'Individual club page': Q15 and Q16 omitted entirely. Count drops by 2 for this entry path.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00857,,CB-00198,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Amenity hub': None.,spec Rule 20,Add to v4.2: Landing 'Amenity hub': None.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00858,,CB-00199,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"Landing 'Premium / regular class hub': Q4 pre-marks the movement-aligned goal. Class-to-goal map lives in content layer, not in v4.1.",spec Rule 20,"Add to v4.2: Landing 'Premium / regular class hub': Q4 pre-marks the movement-aligned goal. Class-to-goal map lives in content layer,",Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00859,,CB-00200,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'FitKidz': Q14 pre-fills 'Yo y mis hijos'.,spec Rule 20,Add to v4.2: Landing 'FitKidz': Q14 pre-fills 'Yo y mis hijos'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00860,,CB-00201,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Goal hub — Primeros Pasos': Q9 pre-marks 'Principiante'.,spec Rule 20,Add to v4.2: Landing 'Goal hub — Primeros Pasos': Q9 pre-marks 'Principiante'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00861,,CB-00202,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Goal hub — Salud y Bienestar': Q4 pre-marks 'Mejorar condición y aguante'.,spec Rule 20,Add to v4.2: Landing 'Goal hub — Salud y Bienestar': Q4 pre-marks 'Mejorar condición y aguante'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00862,,CB-00203,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Goal hub — Estética corporal': Q4 pre-marks 'Mejorar mi estética corporal'. (Renamed from Tonificar.),spec Rule 20,Add to v4.2: Landing 'Goal hub — Estética corporal': Q4 pre-marks 'Mejorar mi estética corporal'. (Renamed from Tonificar.),Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00863,,CB-00204,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Goal hub — Ganar Fuerza': Q4 pre-marks 'Ganar fuerza'.,spec Rule 20,Add to v4.2: Landing 'Goal hub — Ganar Fuerza': Q4 pre-marks 'Ganar fuerza'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00864,,CB-00205,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Goal hub — Rehabilitación': Q4 pre-marks 'Recuperarme de una lesión o dolor'.,spec Rule 20,Add to v4.2: Landing 'Goal hub — Rehabilitación': Q4 pre-marks 'Recuperarme de una lesión o dolor'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00865,,CB-00206,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'YMYL hub — Bajar de peso': Q4 pre-marks 'Bajar de peso' → activates Q17–Q19.,spec Rule 20,Add to v4.2: Landing 'YMYL hub — Bajar de peso': Q4 pre-marks 'Bajar de peso' → activates Q17–Q19.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00866,,CB-00207,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Landing 'Personal Training': Q13 pre-marks 'Acompañado/Acompañada'.,spec Rule 20,Add to v4.2: Landing 'Personal Training': Q13 pre-marks 'Acompañado/Acompañada'.,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00867,,CB-00208,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"Landing 'Memberships, Journal': None.",spec Rule 20,"Add to v4.2: Landing 'Memberships, Journal': None.",Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00868,,CB-00209,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"Landing 'entrenamiento-con-pesas-individual (and subpages)': Q13 pre-marks 'Solo, a mi ritmo' (or 'Sola' if Q2 = Mujer). Subpage pre-marks Q4: Fuerza → 'Ganar fuerza'; Hipertrofia → 'Mejorar mi estética corporal'; Potencia → 'Ganar fuerza'; Resistencia muscular → 'Mejorar condición y aguante'. New.",spec Rule 20,"Add to v4.2: Landing 'entrenamiento-con-pesas-individual (and subpages)': Q13 pre-marks 'Solo, a mi ritmo' (or 'Sola' if Q2 = Mujer).",Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00869,,CB-00210,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,"Landing 'entrenamiento-aerobico-individual (and subpages)': Q13 pre-marks 'Solo, a mi ritmo' (or 'Sola' if Q2 = Mujer). Subpage pre-marks Q4: LISS → no pre-mark; MICT → 'Mejorar condición y aguante' (default); HIIT → 'Mejorar mi estética corporal'; SIT → 'Mejorar condición y aguante'. New.",spec Rule 20,"Add to v4.2: Landing 'entrenamiento-aerobico-individual (and subpages)': Q13 pre-marks 'Solo, a mi ritmo' (or 'Sola' if Q2 = Mujer). ",Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
M-00870,,CB-00211,NUEVA_AFIRMACION_A_AGREGAR,false,alta,(bidirectional search: no v4.1 equivalent found in toca=true set),—,Pre-fill is always editable by the user (preserve existing v4.1 convention).,spec Rule 20,Add to v4.2: Pre-fill is always editable by the user (preserve existing v4.1 convention).,Rule 20,NUEVA via node T11; reverse search over Rule 18/19/20/32/Part3/Part5 found no legacy carrier
